Horizontal,Vertical
-0.008460403976988237,0.01958901584970193
-0.009694828733973801,0.010732110720251636
-0.014486086120104553,0.002390850773633044
-0.012885366608550141,-0.013575070733623674
0.004520712365517837,0.013562487106999681
-0.008520538384194757,-0.0008153131416890554
-0.002382340158673492,-0.015927422727394253
-0.0062574444252465194,0.0050793222497787106
0.012435425526362618,0.0059172962012416655
-0.018703575454837744,0.0016255417282194547
-0.007121961640050101,0.002640583176842975
0.0002729121311884628,0.0018674606675585428
0.001972368153859665,-0.006131149991134275
-3.796796921281884e-05,-0.007970534714063974
-0.0014295988080780008,0.006108222549358988
0.007377167548607151,0.010582409277577032
-0.009750644964655442,0.004009982563418185
0.0031713544557975303,0.002341490662132794
0.018288822222823267,0.01632713267830918
0.01457877632638223,-0.01144218463927723
-0.007508837856658405,0.004348787251296447
0.0079750150819121,-0.0070149101843717185
-0.005308657039826948,0.007109054298717331
-0.012976400816046325,-0.01918924188114527
0.012055427438183958,-0.0016549792555733904
0.009080893359303906,0.012208146055714417
0.005028372970738603,-0.01536725491837243
-0.002139379413612768,-0.013579112225027501
0.0007744326563832567,-0.014309794355756729
-0.010096840183402329,0.0022646998721122503
0.0002386203675126015,-0.01583797838771431
0.010149810844014758,-0.0036127930584967044
-0.020936108740755386,0.007074614029232193
0.0037391790896518975,-0.00759131021597102
-0.001804601681315166,-0.002893446212634715
-0.0012911788836356111,-0.006845209359010337
-0.03493575315555856,0.008777541295401071
0.0010709072268568606,-0.001227745620201564
0.0007474731101438649,0.015057538595787762
-0.0241426084365882,0.0029026857951755538
0.004124075284958637,0.0017846827630810331
0.006018343221022851,0.003443745206940871
0.007054307879080096,0.0034478233219013407
0.003675529552149904,-0.009760914459134185
-0.010718654783200943,0.0019170426783804717
-0.002417892333682547,0.014354744238458372
0.0014485938100320729,0.004018042697071621
-0.013093082384479262,-0.021097321958288725
0.002295566561558286,-0.016258536149501172
0.004689647569940304,-0.0011120396017265718
-0.019668037616752055,0.005276878366566541
0.008875865133444849,-0.012907928541244396
0.007396800995649159,-0.0067268162251555835
0.016079764518104573,0.0017146705475258699
0.008311871159493667,0.0013197347173590068
0.014010620536222693,0.004141831302688021
-0.012380110445466115,0.003368723457017331
-0.00672665276362111,0.01340946174235572
0.0024658033285980424,0.019464305056415027
0.003107761210063828,0.005685483162048004
-0.0056563374576395495,-0.012539330175154026
0.011915002728134852,0.01656200342137567
0.010886792295747858,-0.019604251374134237
0.00043329320529676045,0.012159629600319771
-0.011841930026433276,0.006712897605773308
-0.013325289159758027,-0.013066458557732403
-0.009729971559834833,-0.0071835147808344945
-0.00156798897919846,0.015612757418233415
0.009627940831373461,0.002586802542829982
-0.006898977254016886,-0.012766335113670275
-0.0069999833370042635,0.0035111348420626136
-0.014659119882225971,0.005483246831628016
-0.0008034185914020116,0.0027486249905469304
-2.6997262820126772e-05,0.007518936673545556
-0.005132515578404973,-0.002925092357333452
0.017894914981542994,-0.01375808644579088
-0.003918109166452463,-0.01865976589670126
0.0070804614351480544,-0.008699631210304717
-0.00855889295125275,0.0014515750885835588
-0.008662212350165833,0.002826274910397524
0.005278049278374869,0.011033379831908267
0.0026724680022699493,-0.002871221581027823
-0.005694904169220656,0.011477467939491497
-0.017360170419447166,-0.0071199318540387645
-0.008327947969163365,-0.015166415576264181
-0.022105052190968307,0.0049366242536079885
-0.000991331763088313,0.008772089943592076
0.0012360978621254628,0.01132859166034911
-0.0014048613965885106,-0.0007570159289951974
-0.010979198775202958,0.008226068028383857
-0.004663659661452992,0.006658029325290487
0.006764142716157312,0.003560463298701603
0.001966092742522119,0.0003096481709679852
-0.005342873245958081,-0.0038572123724814025
0.013935149848947273,0.005049680210389616
-0.0002983638925199975,-0.0063384147831941975
0.013437165138961872,-0.003726051792616343
-0.006601711041510321,-0.001090130028539643
-0.009755873412980466,0.0010156913119800473
0.014962766683432,0.003097853724296209
-0.010743134426392154,0.005128133659324533
-0.0022930700401487046,0.010447389589025264
0.0031566447514640786,-0.009215625454617458
-0.0016832044670903295,-0.015220057920039337
0.0105731455169158,0.009693602465664329
-0.018559684299160363,-0.00023189616657884812
0.0024494906931800597,0.009119200647884846
-0.010133614643468505,0.013241181465942846
-0.0013490752184808052,0.007666272509721511
0.016828312771631774,-0.00041262641870518617
-0.007035727681941231,0.011628256749006392
0.004911086811154525,-0.007549505250503409
0.0004934494585960265,0.014298352923083391
0.012615558786299927,0.012377121756619203
0.00222359981410532,-0.0003443247855112433
0.006555710399870618,0.016788555755298792
0.004203224475456583,-0.011332187094789368
-0.006376911390105163,0.0015694927513323572
-0.0035310052336452193,-0.017294243761130725
0.0045761566257567065,-0.0012121399890204945
-0.008440494227027018,0.009681325490540632
0.0004224239248678966,-0.000991956512973977
0.013131503226049777,0.01525819736836454
0.008895839553944315,-0.009684565291174195
-0.005690775137534269,-0.026149934107514042
0.0005406393388204096,-0.007067484004653376
-0.00454752666616958,-0.009130779944325007
0.0024756903968477266,-0.009469919359053872
-0.007059419338498888,0.003145823894424875
0.0005990871301777129,-0.020368326905692534
0.00943719745498625,0.004643740521182605
-0.015273761112571891,0.001184274765405521
-0.003282970818026097,-0.007431975509586214
-0.006063958982582599,0.0023148118525959075
-0.006989054952248045,0.002751256752184518
0.011178055519133765,-0.01616689027909267
-0.001544499850930066,0.011778638842910458
0.0005676451930082501,0.008779658951344178
0.009226247397382422,0.012285441720956403
-0.018393714122232604,0.029118835158461587
-0.01529791395536539,0.011852232351461867
-0.005184825126778223,0.008170482276750502
0.0016122248407081075,0.010894744243414675
0.0019258985294235281,0.006943251158804821
-0.015033015179820725,0.005148749742999322
0.016743579583518017,-0.003748451365626749
-0.0022731776953021816,0.005356565640770166
-0.010086811031565926,0.01116363090370505
0.0036847834898660753,-0.003059821854084304
0.0010687715484776316,-0.004977161922392493
0.001573130000315339,0.001317138041505922
-0.0029817841572362114,-0.004209821128087768
-0.006184536816288141,-0.0011084928546576845
0.020924721802683593,0.009112007638669614
0.01219071444532783,0.011903356241505134
-0.016457079970251982,0.0185940771110291
-0.017129175290299403,0.002644354158627752
-0.0038488394121740394,-0.011671763349059755
-0.008734029188383131,-0.0014230197453423497
-0.0024531372612941168,0.012862884233727934
0.008949510449774427,0.008835688941861106
0.002134915216960409,-0.013830822491722664
0.016252815012716165,0.007759887561968696
0.0061001901373439705,-0.006182883385539773
-0.001464199537913006,0.008632089462724087
0.0012407129902715867,0.006337893249101925
-0.00018601145494992867,-0.009987555164186465
-0.011200856840518204,0.002683578088425927
0.005272039766345496,-0.004262718608612523
0.00010874055931357776,-0.009286754555834255
0.017193193094030616,0.0028721323333779614
-0.00686477582242304,0.0023727529463958385
0.0016478266254028472,0.0010807727397029664
-0.012242634733459002,0.005825353376602398
0.010297021962397842,-0.007499968890853264
0.015543967818026668,-0.031166790209305493
-0.0035242764055046956,0.004613701010374578
-0.009669542981460381,-0.018907247893078922
-0.014520025043008533,-0.008610964576523442
-0.014091404816172742,0.020169264497064833
-0.010553209234102297,0.006365806048983966
0.005599896492956051,-0.0028172689662112668
-0.013207381666456651,-0.002956169781034443
0.00035240437532038546,-0.014505742379395874
0.002197548132170013,-0.012993479450596557
-0.009743932453666473,-0.012984204746975534
-0.0033396233547352866,-0.021984521313652514
-0.0034613064166897993,0.010695959205102766
0.0009067439709891035,0.004994885832458446
-0.024284509453544864,-0.009643325227940931
-0.011309351870900352,0.0010875535566724954
0.013368527639645685,-0.01190113877320768
0.010522946239069946,0.008315536949503877
0.01734909393861438,0.009990182132559495
0.01288627440000337,0.004980122924547767
-0.0008717126324451702,-0.00459933907460585
-0.0009417305148467472,0.0010909522215387984
0.013454379813872088,0.005341844194838392
-0.00897457983919165,-0.0008748024317633381
-0.008040260165964912,-0.003162593527138003
-0.011393731345328641,-0.017435632929796625
-0.01229032827931049,0.012212110128118805
0.002577278628293994,-0.015324076426024291
-0.004314311407123351,-0.004557727868846185
-0.01473222262188746,0.006620499987749907
-0.007148366075457244,0.002670090232835171
0.016364555623607203,-0.006119894863122536
-0.0007235741689079097,0.017582728390458616
-0.005587787115835674,-0.00714788861165751
0.010912270435042596,-0.015470902823438331
0.00023858982057531512,-0.011951540010378098
-0.006676826478661535,-0.0010289741527462928
-0.006801845157927773,0.011009941713709311
0.008747700706908796,-0.001666093460533773
-0.0007867924426856812,0.005090746221687192
-0.009016493348854517,0.01967808738294023
0.0013817926278469604,-0.012758157438788591
-0.00461130109329451,-0.01581680689041474
-0.004796796470632072,-0.00629224957834283
0.0016213113533664683,-0.01333082086680518
-0.0027384692503477576,0.0038105546807409405
-0.010861061891199664,-0.004733249490405014
-0.011513313404375983,0.007561334383888356
-0.016092635287457458,-0.009448295959536777
0.005142642172221164,-0.012126656918205633
0.004084970283745144,0.005886122914805777
0.002235805353016664,-0.012881275167356068
-0.003028644369585264,0.009942064027002845
0.007715736834992463,0.010725696449498083
0.001129196823437749,-0.004964384708738366
0.00769038897914269,0.0071221026607137155
0.0019393982362934695,0.004120766051905663
0.0007643895327570182,-0.009700216858230023
-0.0038616243480355506,0.006735551372582874
-0.0002495931896762739,0.0073042953798122855
0.016094980970078034,-0.011527271497718284
-0.015347492349591244,-0.004857672321879434
0.019813854626571984,-0.007906461759527406
-0.02423668765497558,-0.001274786653671969
0.006282145998574604,-0.002166622592697641
0.0009654057302842206,-0.005702917975225944
-0.012198904323685112,0.00424008363724127
-0.022029577740914803,0.00222179315852524
0.004277445284065574,0.008719187250037445
-0.006697621255004722,0.011239317471576074
-0.023255728826320685,-0.025139579541163425
-0.00234166634633387,0.012631995070037063
0.007542548000676578,-0.006035832747188211
0.0021744407940950702,-0.03452794644513755
0.011327674924280648,0.0022079790432313114
-0.0104281373964153,-0.006164462184977983
-0.0051081025589832605,-0.012086127314780417
0.00903899035168599,-0.0029968408202759606
-9.036311427825095e-06,-0.009387357631252497
-0.008941144469482236,0.011806552770361458
0.0028279861901257318,0.00033468691957851875
0.0030414496878756452,-0.006601650658796282
0.006773288082435257,0.007522981909650323
-0.004339912878483674,0.002266571911781008
0.01002645602100794,0.000770072364616136
-0.01578037161073055,0.011084513150792978
0.02930511204098222,-0.00046587791673932596
-0.016880820828685007,0.0019217664757296784
0.0004110326178404277,0.02821167324561102
0.005655602091165361,-0.004772226543910364
0.003731254559282734,-0.0035290141825768864
-0.0036502572703746073,-0.007452574531316338
-0.005933443595064877,0.0023135972322592666
-0.018186509730593187,0.011523808935862318
0.0015797165023238803,-0.008636281744582168
-0.004494975808629988,0.0035986942829034363
-0.003422553827516978,-0.012613709796956217
0.02930116555099877,-0.004174172266985309
-0.0013947842894253143,0.02351454092140094
-0.005356865762881985,0.005344462304438044
-0.012092603552285204,0.014437281461054162
-0.0007632541245626197,0.013416238290735825
0.004520145227445716,-0.014724141838943706
0.0013949692862781022,0.001545534165664514
-0.0063292877851638864,-0.006619565303180083
-0.005313538667539993,0.0026275844817531995
0.01785499833460619,-0.014823473288306648
0.0005455395349391565,0.0059375430112113175
0.005173744603923634,0.018106478606258095
-0.005446169849212037,0.005947851588680819
-0.014289771561153058,-0.0021309100290480974
-0.001391903861207575,-0.0054374759981183855
0.01463856686355754,-0.0064384646848020845
0.02213096238014594,0.006727548195860344
-0.00498168620796764,-0.0036085173829604016
